STATION,NAME,DATE,PRCP,PRCP_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TAVG_C,TMAX_C,TMIN_C,CITY
IRM00040811,"AHWAZ, IR",2025-01-30,0.0,",,S",,,59,"H,,S",71.0,",,S",,,15.0,21.666666666666668,,Sanandaj
IRM00040769,"ARAK, IR",2025-01-30,0.0,",,S",0.4,",,S",35,"H,,S",,,,,1.6666666666666667,,,Sanandaj
IRM00040738,"GORGAN, IR",2025-01-31,0.0,",,S",,,42,"H,,S",,,28.0,",,S",5.555555555555555,,-2.2222222222222223,Sanandaj
IRM00040731,"GHAZVIN, IR",2025-01-31,0.0,",,S",,,37,"H,,S",51.0,",,S",23.0,",,S",2.7777777777777777,10.555555555555555,-5.0,Sanandaj
IRM00040769,"ARAK, IR",2025-01-31,0.0,",,S",,,34,"H,,S",48.0,",,S",23.0,",,S",1.1111111111111112,8.88888888888889,-5.0,Sanandaj
IR000407540,"TEHRAN MEHRABAD, IR",2025-01-31,0.0,",,S",,,43,"H,,S",,,33.0,",,S",6.111111111111111,,0.5555555555555556,Sanandaj
IR000040841,"KERMAN, IR",2025-01-31,0.0,",,S",,,35,"H,,S",47.0,",,S",,,1.6666666666666667,8.333333333333334,,Sanandaj
IR000040848,"SHIRAZ, IR",2025-01-31,0.07,",,S",,,43,"H,,S",54.0,",,S",,,6.111111111111111,12.222222222222221,,Sanandaj
IRM00040811,"AHWAZ, IR",2025-01-31,0.0,",,S",,,59,"H,,S",76.0,",,S",45.0,",,S",15.0,24.444444444444443,7.222222222222222,Sanandaj
IRM00040712,"UROMIYEH, IR",2025-01-31,0.0,",,S",,,31,"H,,S",45.0,",,S",19.0,",,S",-0.5555555555555556,7.222222222222222,-7.222222222222222,Sanandaj
IRM00040785,"KASHAN, IR",2025-01-31,0.0,",,S",,,43,"H,,S",57.0,",,S",29.0,",,S",6.111111111111111,13.88888888888889,-1.6666666666666667,Sanandaj
IRM00040800,"ESFAHAN SHAHID BEHESHTI INTERNATIONAL, IR",2025-01-31,0.0,",,S",,,34,"H,,S",56.0,",,S",,,1.1111111111111112,13.333333333333334,,Sanandaj
IR000407660,"KERMANSHAH, IR",2025-01-31,0.0,",,S",,,38,"H,,S",54.0,",,S",24.0,",,S",3.3333333333333335,12.222222222222221,-4.444444444444445,Sanandaj
IR000040745,"MASHHAD, IR",2025-01-31,0.0,",,S",,,36,"H,,S",49.0,",,S",,,2.2222222222222223,9.444444444444445,,Sanandaj
IRM00040729,"ZANJAN, IR",2025-01-31,0.0,",,S",,,35,"H,,S",51.0,",,S",,,1.6666666666666667,10.555555555555555,,Sanandaj
IRM00040858,"BUSHEHR, IR",2025-01-31,0.0,",,S",,,60,"H,,S",68.0,",,S",48.0,",,S",15.555555555555555,20.0,8.88888888888889,Sanandaj
IRM00040798,"SHAHRE KORD, IR",2025-01-31,0.0,",,S",,,30,"H,,S",47.0,",,S",,,-1.1111111111111112,8.333333333333334,,Sanandaj
IRM00040827,"NEHBANDAN, IR",2025-01-31,0.0,",,S",,,43,"H,,S",59.0,",,S",28.0,",,S",6.111111111111111,15.0,-2.2222222222222223,Sanandaj
IRM00040821,"YAZD SHAHID SADOOGHI, IR",2025-01-31,0.0,",,S",,,41,"H,,S",,,30.0,",,S",5.0,,-1.1111111111111112,Sanandaj
IRM00040879,"IRAN SHAHR, IR",2025-01-31,0.0,",,S",,,56,"H,,S",67.0,",,S",40.0,",,S",13.333333333333334,19.444444444444443,4.444444444444445,Sanandaj
IRM00040831,"ABADAN, IR",2025-01-31,0.0,",,S",,,57,"H,,S",74.0,",,S",44.0,",,S",13.88888888888889,23.333333333333332,6.666666666666667,Sanandaj
IRM00040875,"BANDAR ABBASS INTERNATIONAL, IR",2025-01-31,0.0,",,S",,,65,"H,,S",77.0,",,S",53.0,",,S",18.333333333333332,25.0,11.666666666666666,Sanandaj
IRM00040747,"SANANDAJ, IR",2025-01-31,0.0,",,S",,,35,"H,,S",52.0,",,S",17.0,",,S",1.6666666666666667,11.11111111111111,-8.333333333333334,Sanandaj
IR000040706,"TABRIZ, IR",2025-01-31,0.0,",,S",,,32,"H,,S",,,,,0.0,,,Sanandaj
IR000408560,"ZAHEDAN, IR",2025-01-31,0.0,",,S",,,38,"H,,S",48.0,",,S",,,3.3333333333333335,8.88888888888889,,Sanandaj
IRM00040723,"BOJNORD, IR",2025-01-31,0.0,",,S",,,33,"H,,S",49.0,",,S",19.0,",,S",0.5555555555555556,9.444444444444445,-7.222222222222222,Sanandaj
IRM00040809,"BIRJAND, IR",2025-01-31,0.0,",,S",,,36,"H,,S",56.0,",,S",18.0,",,S",2.2222222222222223,13.333333333333334,-7.777777777777778,Sanandaj
IR000040706,"TABRIZ, IR",2025-02-01,0.0,",,S",,,34,"H,,S",,,,,1.1111111111111112,,,Sanandaj
IRM00040811,"AHWAZ, IR",2025-02-01,0.0,",,S",,,58,"H,,S",,,,,14.444444444444445,,,Sanandaj
IRM00040769,"ARAK, IR",2025-02-01,0.0,",,S",,,39,"H,,S",,,,,3.888888888888889,,,Sanandaj
IR000407660,"KERMANSHAH, IR",2025-02-01,0.0,",,S",,,39,"H,,S",,,,,3.888888888888889,,,Sanandaj
IR000408560,"ZAHEDAN, IR",2025-02-01,0.0,",,S",,,40,"H,,S",,,,,4.444444444444445,,,Sanandaj
IRM00040879,"IRAN SHAHR, IR",2025-02-01,0.0,",,S",,,56,"H,,S",,,,,13.333333333333334,,,Sanandaj
IRM00040729,"ZANJAN, IR",2025-02-01,0.0,",,S",,,39,"H,,S",,,,,3.888888888888889,,,Sanandaj
IR000040745,"MASHHAD, IR",2025-02-01,0.0,",,S",,,37,"H,,S",,,,,2.7777777777777777,,,Sanandaj
IRM00040875,"BANDAR ABBASS INTERNATIONAL, IR",2025-02-01,0.0,",,S",,,64,"H,,S",,,,,17.77777777777778,,,Sanandaj
IRM00040858,"BUSHEHR, IR",2025-02-01,0.0,",,S",,,59,"H,,S",,,,,15.0,,,Sanandaj
IRM00040821,"YAZD SHAHID SADOOGHI, IR",2025-02-01,0.0,",,S",,,44,"H,,S",,,,,6.666666666666667,,,Sanandaj
IRM00040809,"BIRJAND, IR",2025-02-01,0.0,",,S",,,37,"H,,S",,,,,2.7777777777777777,,,Sanandaj
IR000040848,"SHIRAZ, IR",2025-02-01,0.0,",,S",,,43,"H,,S",,,,,6.111111111111111,,,Sanandaj
IRM00040712,"UROMIYEH, IR",2025-02-01,0.0,",,S",,,34,"H,,S",,,,,1.1111111111111112,,,Sanandaj
IR000040841,"KERMAN, IR",2025-02-01,0.0,",,S",,,36,"H,,S",,,,,2.2222222222222223,,,Sanandaj
IRM00040798,"SHAHRE KORD, IR",2025-02-01,0.0,",,S",,,33,"H,,S",,,,,0.5555555555555556,,,Sanandaj
IRM00040731,"GHAZVIN, IR",2025-02-01,0.0,",,S",,,38,"H,,S",,,,,3.3333333333333335,,,Sanandaj
IRM00040831,"ABADAN, IR",2025-02-01,0.0,",,S",,,56,"H,,S",,,,,13.333333333333334,,,Sanandaj
IRM00040738,"GORGAN, IR",2025-02-01,0.0,",,S",,,46,"H,,S",,,,,7.777777777777778,,,Sanandaj
IRM00040800,"ESFAHAN SHAHID BEHESHTI INTERNATIONAL, IR",2025-02-01,0.0,",,S",,,33,"H,,S",,,,,0.5555555555555556,,,Sanandaj
IR000407540,"TEHRAN MEHRABAD, IR",2025-02-01,0.0,",,S",,,42,"H,,S",,,,,5.555555555555555,,,Sanandaj
IRM00040747,"SANANDAJ, IR",2025-02-01,0.0,",,S",,,36,"H,,S",,,,,2.2222222222222223,,,Sanandaj
IRM00040723,"BOJNORD, IR",2025-02-01,,,,,35,"H,,S",,,,,1.6666666666666667,,,Sanandaj
IRM00040729,"ZANJAN, IR",2025-02-02,0.0,",,S",,,35,"H,,S",,,,,1.6666666666666667,,,Sanandaj
IR000040745,"MASHHAD, IR",2025-02-02,0.0,",,S",,,37,"H,,S",,,,,2.7777777777777777,,,Sanandaj
IRM00040821,"YAZD SHAHID SADOOGHI, IR",2025-02-02,0.0,",,S",,,43,"H,,S",,,,,6.111111111111111,,,Sanandaj
IR000040706,"TABRIZ, IR",2025-02-02,0.0,",,S",,,34,"H,,S",,,,,1.1111111111111112,,,Sanandaj
IRM00040800,"ESFAHAN SHAHID BEHESHTI INTERNATIONAL, IR",2025-02-02,0.0,",,S",,,36,"H,,S",,,,,2.2222222222222223,,,Sanandaj
IRM00040738,"GORGAN, IR",2025-02-02,0.0,",,S",,,46,"H,,S",,,,,7.777777777777778,,,Sanandaj
IRM00040723,"BOJNORD, IR",2025-02-02,0.0,",,S",,,33,"H,,S",,,,,0.5555555555555556,,,Sanandaj
IRM00040858,"BUSHEHR, IR",2025-02-02,0.0,",,S",,,59,"H,,S",,,,,15.0,,,Sanandaj
IRM00040831,"ABADAN, IR",2025-02-02,0.0,",,S",,,56,"H,,S",,,,,13.333333333333334,,,Sanandaj
IRM00040809,"BIRJAND, IR",2025-02-02,0.0,",,S",,,39,"H,,S",,,,,3.888888888888889,,,Sanandaj
